addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3306799,38,20240202160333,http://tong.visitkorea.or.kr/cms/resource/57/3313257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3313257_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240621223101,6.0,,캘빈클라인진모다아울렛구리남양주,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3307269,38,20240202160918,http://tong.visitkorea.or.kr/cms/resource/54/3314154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3314154_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240628095337,6.0,,파사디모다아울렛구리남양주,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3306417,38,20240202171138,http://tong.visitkorea.or.kr/cms/resource/94/3314394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3314394_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240621222407,6.0,,피에르가르뎅핸드백 모더아울렛구리남양주점,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3305892,38,20240202170914,http://tong.visitkorea.or.kr/cms/resource/46/3313446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3313446_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240621111050,6.0,,후라밍고 모다이울렛 구리남양주점,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3306023,38,20240202161113,http://tong.visitkorea.or.kr/cms/resource/32/3313732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3313732_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240621155901,6.0,,JDX모다아울렛구리남양주,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 230 (갈매동),,31,,쇼핑,쇼핑,사후면세점,3307740,38,20240202162010,http://tong.visitkorea.or.kr/cms/resource/40/3314840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3314840_image3_1.jpg,Type3,127.1159427,37.63340173,6.0,20240701100152,6.0,,K2모다아울렛구리남양주,11901,POINT (127.1159427 37.63340173),2331,20240630,31120510,갈매동
경기도 구리시 경춘북로 252 갈매역아이파크,애비뉴 C동 2층 232호,31,,음식,음식점,한식,2910740,39,20221116164455,http://tong.visitkorea.or.kr/cms/resource/23/2910723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2910723_image3_1.jpg,Type3,127.116101,37.63527096,6.0,20240708151200,6.0,,장우가,11901,POINT (127.116101 37.63527096),2331,20240630,31120510,갈매동
경기도 구리시 교문동,(교문동),31,,레포츠,육상 레포츠,트래킹,1042163,28,20100612015738,,,,127.1309677,37.58715737,6.0,20240711103018,6.0,,[구리 둘레길 2코스] 구릉산과 갈매마을을 잇는 둘레길,11953,POINT (127.1309677 37.58715737),2829,20240630,31120550,교문2동
경기도 구리시 금강로 2,,31,,음식,음식점,한식,2843008,39,20220824134115,http://tong.visitkorea.or.kr/cms/resource/94/2842994_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2842994_image3_1.JPG,Type3,127.1119206,37.6407758,6.0,20240205163553,6.0,,원조담터고개추어탕,11900,POINT (127.1119206 37.6407758),2331,20240630,31120510,갈매동
경기도 구리시 금강로199번길 112,,31,,음식,음식점,카페/전통찻집,2849883,39,20220906134915,http://tong.visitkorea.or.kr/cms/resource/80/2849880_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2849880_image3_1.jpg,Type3,127.1370572,37.64365369,6.0,20241219163650,6.0,,힐라비카페,11905,POINT (127.1370572 37.64365369),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 136번길 47,롯데구리아울렛3층NBA,31,,쇼핑,쇼핑,사후면세점,2924245,38,20221031140516,http://tong.visitkorea.or.kr/cms/resource/42/2888542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2888542_image3_1.jpg,Type3,127.1405605,37.61191578,6.0,20240323155719,6.0,,NBA 롯데구리,11915,POINT (127.1405605 37.61191578),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 145,,31,,음식,음식점,한식,2855679,39,20220920093921,http://tong.visitkorea.or.kr/cms/resource/71/2855671_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/2855671_image3_1.JPG,Type3,127.1375053,37.6116852,6.0,20250121101743,6.0,,어랑추,11914,POINT (127.1375053 37.6116852),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 185 공도 동춘옥,,31,,음식,음식점,중식,2848975,39,20220905095054,http://tong.visitkorea.or.kr/cms/resource/63/2848563_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/2848563_image3_1.JPG,Type3,127.1376024,37.61535699,6.0,20250116152115,6.0,,공도동춘옥,11910,POINT (127.1376024 37.61535699),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 197 (인창동),,31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,125545,12,20030520090000,,,,127.137294,37.61657074,6.0,20250319140753,6.0,,구리 동구릉 [유네스코 세계유산],11910,POINT (127.137294 37.61657074),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 239,,31,,음식,음식점,중식,134855,39,20050202090000,,,,127.1401326,37.61968987,6.0,20250319135039,6.0,031-551-7555,유래등,11910,POINT (127.1401326 37.61968987),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 411-5,,31,,음식,음식점,한식,2843042,39,20220824134831,http://tong.visitkorea.or.kr/cms/resource/22/2843022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2843022_image3_1.jpg,Type3,127.140646,37.63391323,6.0,20240228132726,6.0,,우리나라,11905,POINT (127.140646 37.63391323),2332,20240630,31120520,동구동
경기도 구리시 동구릉로 65,,31,,레포츠,육상 레포츠,수련시설,131013,28,20021125090000,http://tong.visitkorea.or.kr/cms/resource/62/1860962_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1860962_image3_1.jpg,Type3,127.1338363,37.60602745,6.0,20221115123433,6.0,031-553-2255,성림스포츠센터,11919,POINT (127.1338363 37.60602745),2333,20240630,31120530,인창동
경기도 구리시 동구릉로136번길 47(인창동),,31,,쇼핑,쇼핑,사후면세점,2916143,38,20221030215812,http://tong.visitkorea.or.kr/cms/resource/74/2888374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2888374_image3_1.jpg,Type3,127.1405605,37.61191578,6.0,20240323101339,6.0,,블랙야크 롯데구리,11915,POINT (127.1405605 37.61191578),2332,20240630,31120520,동구동
경기도 구리시 동구릉로148번길 25 (인창동),구리문화원,31,0.0,인문(문화/예술/역사),문화시설,문화원,129865,14,20071106103337,http://tong.visitkorea.or.kr/cms/resource/84/1858484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1858484_image3_1.jpg,Type3,127.1393662,37.611788,6.0,20240827095357,6.0,,구리문화원,11915,POINT (127.1393662 37.611788),2332,20240630,31120520,동구동
경기도 구리시 동구릉로148번길 33,,31,,쇼핑,쇼핑,사후면세점,2912382,38,20221031092950,http://tong.visitkorea.or.kr/cms/resource/57/2889957_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2889957_image3_1.jpg,Type3,127.1395579,37.61130194,6.0,20240423140909,6.0,,하이마트 구리점,11915,POINT (127.1395579 37.61130194),2332,20240630,31120520,동구동
경기도 구리시 동구릉로460번길 114,가드니아 타운 2층,31,,음식,음식점,카페/전통찻집,2901496,39,20221108134213,http://tong.visitkorea.or.kr/cms/resource/91/2901491_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2901491_image3_1.jpg,Type3,127.1445094,37.63793227,6.0,20240705101937,6.0,,가드니아 제빵소 본점,11906,POINT (127.1445094 37.63793227),2332,20240630,31120520,동구동
경기도 구리시 벌말로 149 토평동주차빌딩,,31,,음식,음식점,한식,2911023,39,20221117093434,http://tong.visitkorea.or.kr/cms/resource/29/2910929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2910929_image3_1.jpg,Type3,127.1488909,37.59006847,6.0,20250117161546,6.0,,속초항,11946,POINT (127.1488909 37.59006847),2871,20240630,31120580,수택3동
경기도 구리시 벌말로 77,,31,,음식,음식점,한식,2852867,39,20220914095913,http://tong.visitkorea.or.kr/cms/resource/56/2852856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2852856_image3_1.jpg,Type3,127.1463747,37.5838136,6.0,20240621141653,6.0,,토평메주콩,11961,POINT (127.1463747 37.5838136),2871,20240630,31120580,수택3동
경기도 구리시 벌말로 92,,31,,음식,음식점,한식,2853447,39,20220914153337,http://tong.visitkorea.or.kr/cms/resource/38/2853438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2853438_image3_1.jpg,Type3,127.1476968,37.58489405,6.0,20240205130716,6.0,,마장동한우촌,11960,POINT (127.1476968 37.58489405),2871,20240630,31120580,수택3동
경기도 구리시 벌말로 98 청조복아구전문점,,31,,음식,음식점,한식,2853465,39,20220914153814,http://tong.visitkorea.or.kr/cms/resource/56/2853456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2853456_image3_1.jpg,Type3,127.1478301,37.58537455,6.0,20241224145844,6.0,,다인한정식,11960,POINT (127.1478301 37.58537455),2871,20240630,31120580,수택3동
경기도 구리시 벌말로70번길 67,,31,,음식,음식점,서양식,2911054,39,20221117094549,http://tong.visitkorea.or.kr/cms/resource/44/2911044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2911044_image3_1.jpg,Type3,127.1490383,37.5854079,6.0,20240708095245,6.0,,파스타아미고,11960,POINT (127.1490383 37.5854079),2871,20240630,31120580,수택3동
경기도 구리시 벌말로80번길 38,,31,,음식,음식점,이색음식점,2852908,39,20220914100823,http://tong.visitkorea.or.kr/cms/resource/93/2852893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2852893_image3_1.jpg,Type3,127.1478523,37.58299427,6.0,20250110161323,6.0,,빈103,11960,POINT (127.1478523 37.58299427),2871,20240630,31120580,수택3동
경기도 구리시 벌말로80번길 91 (토평동),,31,,음식,음식점,한식,134891,39,20050203090000,,,,127.1506466,37.58128897,6.0,20250319142314,6.0,031-555-1515,청기와생등심,11960,POINT (127.1506466 37.58128897),2871,20240630,31120580,수택3동
경기도 구리시 사노동,산163,31,0.0,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,129553,12,20070514090000,http://tong.visitkorea.or.kr/cms/resource/45/720445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/720445_image3_1.jpg,Type3,127.1358881,37.63446863,6.0,20240823160103,6.0,,나만갑선생신도비,11905,POINT (127.1358881 37.63446863),2332,20240630,31120520,동구동
경기도 구리시 사노동,,31,,인문(문화/예술/역사),문화시설,전시관,3007378,14,20230905140328,http://tong.visitkorea.or.kr/cms/resource/17/3000717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3000717_image3_1.jpg,Type3,127.1401599,37.63563802,6.0,20241016134200,6.0,,구리어린이천문대,11905,POINT (127.1401599 37.63563802),2332,20240630,31120520,동구동
경기도 구리시 산마루로 106 (갈매동),,31,,인문(문화/예술/역사),체험관광지,이색체험,3447845,12,20241217170141,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image3_1.jpg,Type1,127.1238755,37.62808304,6.0,20241218134248,6.0,,갈매구릉산자락길,11902,POINT (127.1238755 37.62808304),2331,20240630,31120510,갈매동
경기도 구리시 산마루로 24,,31,,쇼핑,쇼핑,사후면세점,3307246,38,20240411165132,,,,127.1165705,37.63118255,6.0,20240611084426,6.0,,올리브영 구리갈매점,11902,POINT (127.1165705 37.63118255),2331,20240630,31120510,갈매동
경기도 구리시 산마루로 280 약산가든,,31,,음식,음식점,한식,2850185,39,20220906152543,http://tong.visitkorea.or.kr/cms/resource/77/2850177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2850177_image3_1.jpg,Type3,127.1403934,37.63001367,6.0,20250114095207,6.0,,천지농원,11907,POINT (127.1403934 37.63001367),2332,20240630,31120520,동구동
경기도 구리시 수택천로 7,,31,,음식,음식점,한식,2855066,39,20220919142927,http://tong.visitkorea.or.kr/cms/resource/52/2855052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2855052_image3_1.jpg,Type3,127.1442633,37.59836187,6.0,20240702134534,6.0,,본점원조뼈다귀구리본점,11929,POINT (127.1442633 37.59836187),2869,20240630,31120560,수택1동
경기도 구리시 아차산로 103,,31,,음식,음식점,카페/전통찻집,2872246,39,20221021120900,http://tong.visitkorea.or.kr/cms/resource/41/2872241_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/41/2872241_image3_1.jpeg,Type3,127.1169917,37.56767883,6.0,20241203103011,6.0,,달103,11957,POINT (127.1169917 37.56767883),3197,20240630,31120540,교문1동
경기도 구리시 아차산로 294,,31,,음식,음식점,카페/전통찻집,2911035,39,20221117094042,http://tong.visitkorea.or.kr/cms/resource/28/2911028_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2911028_image3_1.jpg,Type3,127.1292097,37.58102194,6.0,20241213154518,6.0,,앤아더,11959,POINT (127.1292097 37.58102194),2829,20240630,31120550,교문2동
경기도 구리시 아차산로 302,,31,,음식,음식점,한식,2846694,39,20220831113730,http://tong.visitkorea.or.kr/cms/resource/74/2846674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2846674_image3_1.jpg,Type3,127.1293652,37.58195795,6.0,20240123163934,6.0,,강가네한다리이향갈비 본점,11959,POINT (127.1293652 37.58195795),2829,20240630,31120550,교문2동
경기도 구리시 아차산로 37,,31,,음식,음식점,카페/전통찻집,2841498,39,20220823113055,http://tong.visitkorea.or.kr/cms/resource/89/2841489_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2841489_image3_1.JPG,Type3,127.1139366,37.56176002,6.0,20240116170840,6.0,,모던기와커피,11958,POINT (127.1139366 37.56176002),3197,20240630,31120540,교문1동
경기도 구리시 아차산로 453 (교문동),4층,31,,인문(문화/예술/역사),체험관광지,이색체험,3426935,12,20241127153912,http://tong.visitkorea.or.kr/cms/resource/01/3427101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3427101_image3_1.jpg,Type1,127.1298675,37.59560359,6.0,20241226152910,6.0,,구리문화재단,11954,POINT (127.1298675 37.59560359),3197,20240630,31120540,교문1동
경기도 구리시 아차산로 59,,31,,음식,음식점,카페/전통찻집,2843076,39,20220824135526,http://tong.visitkorea.or.kr/cms/resource/68/2843068_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/2843068_image3_1.JPG,Type3,127.114892,37.5636987,6.0,20240222110440,6.0,,아차산로 59,11958,POINT (127.114892 37.5636987),3197,20240630,31120540,교문1동
경기도 구리시 아차산로 63,,31,,음식,음식점,한식,403659,39,20080120071327,,,,127.1147476,37.56396255,6.0,20250319135442,6.0,02-444-3515,묘향만두,11958,POINT (127.1147476 37.56396255),3197,20240630,31120540,교문1동
경기도 구리시 아차산로467번길 65,,31,,음식,음식점,서양식,2854101,39,20220915143548,http://tong.visitkorea.or.kr/cms/resource/87/2854087_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2854087_image3_1.jpg,Type3,127.1272511,37.59606183,6.0,20240206164846,6.0,,바람이 분다,11952,POINT (127.1272511 37.59606183),3197,20240630,31120540,교문1동
경기도 구리시 안골로 4,,31,,음식,음식점,한식,134865,39,20050202090000,http://tong.visitkorea.or.kr/cms/resource/78/1855978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1855978_image3_1.jpg,Type3,127.1314562,37.59701735,6.0,20241226090550,6.0,031-551-0717,초향,11935,POINT (127.1314562 37.59701735),3197,20240630,31120540,교문1동
경기도 구리시 안골로 51 큰집가마솥설렁탕,,31,,음식,음식점,한식,134872,39,20050203090000,http://tong.visitkorea.or.kr/cms/resource/01/1857801_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1857801_image3_1.jpg,Type3,127.1368835,37.59767848,6.0,20250108152349,6.0,031-552-6633,큰집돌솥설렁탕,11927,POINT (127.1368835 37.59767848),2869,20240630,31120560,수택1동
경기도 구리시 안골로 79,(수택동),31,0.0,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,2782126,12,20211126231248,http://tong.visitkorea.or.kr/cms/resource/15/2782315_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2782315_image3_1.jpg,Type3,127.1400332,37.59760632,6.0,20250110170728,6.0,,보원장탄온천,11928,POINT (127.1400332 37.59760632),2869,20240630,31120560,수택1동
경기도 구리시 안골로97번길 38,1층,31,,음식,음식점,한식,2850159,39,20220906151800,http://tong.visitkorea.or.kr/cms/resource/23/2852423_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/2852423_image3_1.JPG,Type3,127.1411553,37.59913672,6.0,20240125095053,6.0,,상우씨알탕,11928,POINT (127.1411553 37.59913672),2869,20240630,31120560,수택1동
경기도 구리시 왕숙천로 11-140,(토평동),31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2734860,28,20210818202041,http://tong.visitkorea.or.kr/cms/resource/59/2797459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2797459_image2_1.jpg,Type3,127.1581374,37.58666903,6.0,20241216151148,6.0,,구리토평가족캠핑장,11960,POINT (127.1581374 37.58666903),2871,20240630,31120580,수택3동
경기도 구리시 왕숙천로 49,(토평동),31,0.0,인문(문화/예술/역사),산업관광지,기타,2462631,12,20161219180953,,,,127.1608982,37.58875217,6.0,20250331145848,6.0,,구리 자원회수시설,11960,POINT (127.1608982 37.58875217),2871,20240630,31120580,수택3동
경기도 구리시 왕숙천로 49,,31,0.0,인문(문화/예술/역사),건축/조형물,유명건물,129554,12,20070514090000,,,,127.1609427,37.58882161,6.0,20250319114043,6.0,,구리타워,11960,POINT (127.1609427 37.58882161),2871,20240630,31120580,수택3동
경기도 구리시 왕숙천로 507,(인창동),31,0.0,인문(문화/예술/역사),휴양관광지,공원,2767686,12,20211103222236,http://tong.visitkorea.or.kr/cms/resource/68/2776968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2776968_image2_1.jpg,Type3,127.1422907,37.61987044,6.0,20250331142333,6.0,,왕숙천둔치공원,11907,POINT (127.1422907 37.61987044),2332,20240630,31120520,동구동
