contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2852891,39,정가네숯불갈비,2.02209E+13,2.02404E+13,,,"<a href=""https://jungjikhanga.modoo.at/""target=""_blank"" title=""새창 : 정가네숯불갈비 사이트로 이동"">https://jungjikhanga.modoo.at/</a>",,http://tong.visitkorea.or.kr/cms/resource/79/2852879_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/79/2852879_image3_1.jpeg,Type3,31,24,A05,A0502,A05020100,경기도 의왕시 부곡공원길 7,,16104,126.9584466,37.31521361,6,"정가네숯불갈비는 경기도 의왕시 월암동에 있는 고깃집이다. 대표 메뉴는 직접 사과, 배 등 과일을 갈아 넣어 만든 특제 소스에 3일 이상 숙성시키는 수제양념갈비이다. 이외에도 다양한 종류의 고기를 판매하고 있다. 매장 내부는 넓고 쾌적하다. 2층에 단체석이 있어 모임 하기 좋다. 어린이를 위한 놀이방이 있다. 부곡체육공원 내 넓은 주차 공간을 제공하고 있어 편하게 이용할 수 있다. 전화로 예약하면 25인 탑승할 수 있는 픽업 서비스를 제공하고 있다. 근처에 왕송호수가 있어 둘러보기 좋다."
2781817,39,정동진,2.02111E+13,2.02408E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/02/2782102_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/02/2782102_image2_1.jpeg,Type3,31,14,A05,A0502,A05020100,경기도 시흥시 오이도로 151-1,(정왕동),15015,126.6886508,37.34729677,6,정동진은 경기도 시흥시 오이도에 위치한 조개구이 전문점이다. 대표메뉴인 모짜렐라치즈 조개구이와 해물라면을 비롯하여 다양한 해산물로 만든 요리를 판매하고 있다. TV 예능 <나혼자 산다>와 <생생 정보통>에 출연하였다. 식당 내부에서 바다를 바라보며 식사를 할 수 있다. 오이도의 랜드마크인 빨간등대와 생명의 나무 중간에 위치하고 있어 싱싱한 해산물요리도 먹고 오이도의 관광도 즐길 수 있다.
2867714,39,정동팥집,2.0221E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/03/2867703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2867703_image3_1.jpg,Type3,31,2,A05,A0502,A05020900,경기도 고양시 일산동구 장항로 86,,10434,126.7861006,37.63243481,6,"정동팥집은 경기도 고양시 백석동에 있는 팥요리 전문 카페이다. 제2 자유로 빠지는 길목에 있어서 차로 이동하면 편하다. 외부에는 테라스 테이블이 있고 내부는 우드톤에 넓은 통창으로 꾸며져 있다. 대표 메뉴는 단팥죽과 옛날팥빙수로 국내산 팥을 사용해 직접 만든다. 특히 팥빙수는 세 가지가 있는데 옛날 팥빙수, 커피 팥빙수, 녹차 팥빙수다. 커피 팥빙수에는 뿌려 먹을 수 있는 에스프레소를 따로 준다. 쑥떡도 판매하는데 떡 안에 팥과 견과류가 들어있다. 일산의 오래된 팥빙수 맛집으로 다양한 음료와 커피도 준비돼 있다."
2862943,39,정든집,2.0221E+13,2.02406E+13,,,"<a href=""http://jungden.modoo.at/""target=""_blank"" title=""새창 : 정든집 사이트로 이동"">http://jungden.modoo.at/</a>",,http://tong.visitkorea.or.kr/cms/resource/23/2862923_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/2862923_image3_1.JPG,Type3,31,15,A05,A0502,A05020100,경기도 안산시 상록구 남산평길 119,,15520,126.8927749,37.31219613,6,"정든집은 경기도 안산시 상록구 팔곡일동에 있는 쌈밥 전문점이다. 메뉴는 촌고기와 갈매기살이다. 촌고기는 삼겹살, 오겹살, 목삼겹, 전지가 함께 나온다. 주문 시 다양한 쌈채소와 밑반찬, 된장국, 특제쌈장소스 등이 함께 나온다. 넓은 전용 주차장이 있어 편하게 이용할 수 있다. 식당 인근에 반월호수가 있어 함께 둘러보기 좋다. 토요일이나 공휴일에는 재료 소진으로 일찍 마감할 수 있어 미리 전화 예약을 하는 편이 좋다. 포장은 평일에만 할 수 있다."
2859801,39,정미식당,2.02209E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/87/2859787_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2859787_image3_1.JPG,Type3,31,27,A05,A0502,A05020100,경기도 파주시 파주읍 충현로 42-8,,10836,126.7933855,37.84936799,6,"정미식당은 경기도 파주시 파주읍에 위치한 부대찌개 전문점이다. 1990년부터 부대찌개 맛 하나만으로 문산에서 인정을 받은 곳이다. 30년이 넘는 전통을 자랑하는 곳으로 음식에 세월과 정성이 묻어나있다. 대표메뉴는 부대찌개이며, 정미식당의 시그니처 모닝소시지가 들어가 깔끔하고 맛있다. 프리미엄 부대찌개도 있는데 기본 부대찌개에 채소와 표고버섯 사리가 추가되어 나온다. 또 이곳의 수제 화덕 피자도 별미다. 매콤한 부대찌개와 잘 어울리며, 어린이는 물론 남녀노소 모두가 좋아하는 고르곤졸라 형식의 달콤한 피자이다."
2690531,39,정석통바베큐통족구이 조개터,2.02012E+13,2.02103E+13,031-657-9245,정석통바베큐통족구이 조개터,,,http://tong.visitkorea.or.kr/cms/resource/63/2690463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2690463_image2_1.jpg,Type3,31,28,A05,A0502,A05020100,경기도 평택시 중앙2로 133,,17906,127.1016565,36.98952882,6,바베큐 맛의 족발이다. 경기도 평택시에 있는 한식전문점이다. 대표메뉴는 족발이다.
2808033,39,정선 곤드레바다,2.02202E+13,2.02401E+13,,,,,,,,31,16,A05,A0502,A05020100,경기도 안성시 진안로 1024,,17535,127.3217669,37.00003155,6,"곤드레바다는 경기도 안성시 금광호수 초입에 위치해 있는 한식 전문점이다. 주 메뉴는 몸에 좋고 맛도 좋은 곤드레가 듬뿍 들어간 곤드레밥 정식과 고등어조림, 갈치조림이다. 곤드레밥 정식은 곤드레솥밥과 매일 직접 만드는 반찬과 된장찌개가 나오는 알찬 구성이다. 다른 식당의 고등어조림에는 시래기를 넣는 경우가 많은데 이곳은 시래기 대신 몸에 좋은 곤드레를 넣어 만든다. 매콤하고 짭조름한 조림소스와 곤드레가 잘 어우러져 야들야들하면서도 달큰한 곤드레의 맛을 느낄 수 있다."
2848315,39,정선애곤드레밥,2.02209E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/98/2848298_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2848298_image3_1.jpg,Type3,31,23,A05,A0502,A05020100,경기도 용인시 기흥구 이현로29번길 66,1층,16931,127.0988009,37.30273423,6,"정선애곤드레밥은 용인 보정외식타운에 있는 맛있는 밥집이다. 곤드레밥정식을 시키면 한상 가득한 밑반찬과 가자미구이, 수제 웰빙 두부가 나온다. 이 식당의 특징은 생선구이와 두부를 제외한 모든 반찬을 뷔페식으로 차려 놓고 마음껏 즐길 수 있게 제공하는 것이다. 반찬으로 제공되는 제육간장볶음과 같은 고기 요리도 리필이 되니 가성비 맛집이라 할만 하다. 기본 차림상 외에 일품요리를 추가하고 싶다면 고등어 곤드레밥 정식이나 갑오징어 다리볶음, 곤드레밥 정식을 주문하면 된다. 8살 이상은 1인분 주문을 해야 한다. 8세 미만의 어린이를 위해 곤드레를 넣지 않은 흰쌀로 지은 솥 밥을 별도로 판매한다. 직접 만든 웰빙 두부가 인기가 좋아 포장 판매도 한다. 식당에서 직접 만들어 사용하는 양념, 건나물, 김치나 장아찌는 모두 각각 포장해 판다. 주차장은 넓은 편이지만, 늘 사람이 많아 예약하고 식사시간보다 조금 일찍 도착하는 것이 좋다.
※ 반려동물 동반 불가"
2767466,39,정선한우,2.02111E+13,2.02409E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/88/2767688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2767688_image2_1.jpg,Type3,31,12,A05,A0502,A05020100,경기도 성남시 분당구 하오개로 357,(운중동),13455,127.0587103,37.39178153,6,"분당 운중저수지 근처 맛집 골목에 있는 정선 한우는 소고기구이 전문점이다. 180년 된 한옥을 개조하여 만든 식당은 예스러움과 한옥의 운치를 느낄 수 있다. 보통의 한우고깃집은 150g 단위로 판매하는 데 정선한우는 600g 단위로 판매한다. 작은 단위와 비교하여 비싼 금액은 아니다. 값싸고 질 좋은 한우를 운치 있는 공간에서 먹을 수 있다는 것이 장점이다. 기본 반찬은 상추 겉절이, 김치, 양파절임, 마늘, 쌈장 등이 제공된다. 후식으로 차돌된장찌개와 냉면이 있다. 가족 모임을 하기에 제격인 음식점이다."
2674273,39,정소반쭈꾸미,2.02009E+13,2.02204E+13,031-656-6110,정소반쭈꾸미,,,http://tong.visitkorea.or.kr/cms/resource/75/2674175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2674175_image2_1.jpg,Type3,31,28,A05,A0502,A05020100,경기도 평택시 조개터로 20,,17915,127.1020871,36.98895112,6,"넓은 주차장을 보유하고 있어, 모임을 하기 좋은 곳이다. 경기도 평택 종합운동장 중앙대로에 위치하고 있는 쭈꾸미 직화 전문점이다. 대표메뉴는 주꾸미 볶음이다."
2751557,39,정아각,2.02109E+13,2.02407E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/34/2762634_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2762634_image2_1.jpg,Type3,31,14,A05,A0502,A05020400,경기도 시흥시 신천6길 2-1,(신천동),14948,126.7819148,37.43754628,6,"정아각은 경기도 시흥시 신천동에 위치한 유명한 짬뽕 맛집이다. 대표메뉴인 바지락짬뽕은 tvN 프로그램 ‘놀라운 토요일’에 소개되었다. 바지락짬뽕 외에도 해산물이 푸짐하게 들어있는 해물짬뽕 등 다양한 종류의 짬뽕을 판매하고 있고, 짬뽕뿐만 아니라 짜장면 또한 맛있기로 유명하기에 취향에 따라 선택하여 맛볼 수 있다."
2773709,39,정온,2.02111E+13,2.02408E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/77/2773777_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/77/2773777_image2_1.jpeg,Type3,31,30,A05,A0502,A05020400,경기도 하남시 신평로168번길 124,(신장동),12940,127.2165915,37.54848286,6,"정온은 경기도 하남시에 있는 중식당이다. 이전 목화솜 탕수육으로 많은 사랑을 받았던 한남동에서 하남으로 이전하여 정온이라는 이름으로 새로운 시작을 열었다. 정온의 넓은 실내는 부드럽고 깔끔한 분위기로 꾸며져 있으며 앉을 자리도 널찍하여 여유롭게 식사를 즐길 수 있다. 정온의 메뉴에는 중식 냉면, 해물 짬뽕, 제주 흑돼지 탕수육 등이 준비되어 있으며 건강하고 담백한 맛의 요리를 즐길 수 있다. 인근에는 하남 스타필드가 자리하고 있어 나들이 후 체력을 보충하기 위한 한 끼 식사로 맛있고 든든하게 배를 채울 수 있다."
3017433,39,정원171,2.0231E+13,2.02408E+13,,,"<a href=""https://garden171restaurant.modoo.at/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://garden171restaurant.modoo.at</a><br><a href=""https://www.instagram.com/garden171_restaurant""target=""_blank"" title=""새창 : 업체 인스타 이동"">https://www.instagram.com/garden171_restaurant</a>",,http://tong.visitkorea.or.kr/cms/resource/22/3004122_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3004122_image3_1.jpg,Type3,31,31,A05,A0502,A05020900,경기도 화성시 동탄반석로 171 (반송동),2층,18445,127.070609,37.20414514,6,"스타즈호텔 프리미어 동탄 2층에 위치하고 있는 정원171은 정원컨셉의 사랑스러운 인테리어로 식사하는 내내 힐링 되는 동탄 파스타 맛집이다. 브런치와 이탈리안 양식을 다양하게 즐길 수 있는 곳으로, 간단한 디저트와 커피 또한 즐길 수 있으며 아침에는 호텔 조식 뷔페로 운영하고 있다. 입구부터 초록 초록 싱싱한 식물들이 가득 채워져 있는 포토존을 만날 수 있고 널찍한 복도를 따라서 옆으로 단독룸 같은 카바나 스타일의 좌석이 아늑하게 자리 잡고 있다. 연못 앞 물고기가 보이는 자리도 있고 온실처럼 꾸며진 공간도 있는데, 동탄 정원171에서 가장 핫한 자리는 카바나 자리이다. 개수가 많지 않아 네이버 예약은 필수이며 오붓하게 데이트나 가족모임을 즐기기에 좋다. 메뉴는 피자, 파스타, 리조또 등의 양식과 샌드위치, 파니니 등의 브런치 메뉴들이 주력이며, 샐러드와 파스타, 피자, 음료를 함께 즐길 수 있는 세트메뉴도 있어 여러 가지 맛있는 단품 메뉴를 합리적인 가격으로 즐길 수 있다."
3034148,39,정원생활바이오랑쥬리,2.02311E+13,2.0241E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/42/3034142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3034142_image3_1.jpg,Type3,31,23,A05,A0502,A05020900,경기도 용인시 처인구 백암면 근창리,,17177,127.3615755,37.15997492,6,"백암성당 부근에 위치한 정원생활바이오랑쥬리는 정원전문회사 오랑쥬리에서 운영하는 식물 원예 관련 멀티샵&카페로 영국 리틀 칼리지에서 정원 디자인을 공부하고 서튼 플레이스 가든에서 일했던 정원 전문가 주례민 대표가 이끄는 가든센터이다. 2013년 제1회 순천만국제정원박람회 실내정원공모전에서 수상하고, 이니스프리 플래그십스토어 등 기업체와 식재 등을 담당해오기도 한 그는 식물을 키우든 키우지 않든 좋은 기억으로 이 공간을 기억하기 바라는 마음에서 정원생활바이오랑쥬리를 단순한 원예/화훼 농원이 아닌 복합문화공간으로 일궈냈다.
800평 규모의 정원과 묘목농장, 유리온실이 있으며 층고가 높은 유리온실은 카페 겸용 공간으로 실내에서 키우기 좋은 식물과 각종 원예용품 및 소품들을 판매하고 있다. 정원은 누구나 방문해 천천히 거닐며 시간을 보낼 수 있으며, 유리온실에 흐르는 아름다운 음악을 들으며 마시는 차 한잔은 그곳에 앉아있는 것만으로도 깊은 힐링을 준다. 특히 이곳에서는 수준 높은 클래식 공연인 [음악소풍], 전국의 솜씨 좋은 수공예인들을 불러 모아 여는 [가든마켓], 계절식물을 활용한 가드닝 클래스와 워크숍 등 다양한 문화행사가 열린다. 또 테이블가드닝 체험에서는 어린이, 성인 누구나 반려식물은 맞이할 수 있고 [널서리 위크(Nursery week)]에서 계절에 따라 곁에 두기 좋은 식물을 추천받아 구할 수 있다. 
카페는 금?토?일요일에만 운영하며, 정원생활바이오랑쥬리에서 주최하는 문화행사가 있을 때는 이용에 제한이 있을 수 있으므로 방문 시 행사일정이 있는지 확인이 필요하다.
양지IC에서 차량으로 약 17분 소요된다. 인근에 지산포레스트리조트스키장, 한택식물원, 에버랜드, 한국민속촌, 덕평공룡수목원, 별빛정원우주 등이 있다."
2865544,39,정원쭈꾸미,2.0221E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/40/2865540_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2865540_image3_1.jpg,Type3,31,31,A05,A0502,A05020100,경기도 화성시 최루백로 253-7,,18329,126.9652963,37.20276009,6,"정원쭈꾸미는 화성 봉담에 있는 주꾸미 맛집이다. 단일 메뉴로 불주꾸미만 판매하며 영업시간도 짧다. 재료가 모두 소진되면 오후 3시 이전에 문을 닫기도 한다. 주꾸미는 매운맛, 보통맛, 순한 맛을 선택해서 주문할 수 있다. 주꾸미를 주문하면 넓은 그릇에 비벼 먹을 수 있도록 밥을 담아 내온다. 기본 반찬으로 무생채, 열무김치, 콩나물이 나오며 주로 반찬과 주꾸미를 밥에 넣어 비벼 먹는다. 가게 앞에 전용 주차장이 있어 편하게 주차할 수 있다."
2749005,39,정원칼국수,2.02109E+13,2.02408E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/15/3083415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3083415_image3_1.jpg,Type3,31,24,A05,A0502,A05020100,경기도 의왕시 능안길 146,(내손동),16015,126.9887895,37.37122433,6,‘정원칼국수’는 경기도 의왕시 내손동에 있다. 쫄깃한 면발의 수제 칼국수가 맛있는 곳이며 만두전골이 가장 인기가 좋다. 만두전골은 사골로 직접 끓인 육수가 시원한 맛을 내며 직접 손으로 빚은 속이 꽉 찬 만두의 맛이 일품이다. 넓은 주차장 2개를 보유하고 있으며 실내 또한 쾌적하여 모임 공간으로 좋다. 백운호수 근처이며 모락산 밑에 위치하여 있어 식사 전후 둘러보기 좋다.
