contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
3306040,38,고세,20240201173537,20240621155552,,,,,http://tong.visitkorea.or.kr/cms/resource/45/3313745_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/45/3313745_image3_1.jpeg,Type3,1,3.0,A04,A0401,A04011000,서울특별시 강북구 도봉로 62 (미아동),,1215.0,127.0305315802,37.6146468109,6.0,-
3307135,38,고세,20240202102516,20240622001112,,,,,http://tong.visitkorea.or.kr/cms/resource/85/3313885_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/85/3313885_image3_1.jpeg,Type3,1,7.0,A04,A0401,A04011000,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,8209.0,126.8884169673,37.5089148857,6.0,-
2924582,38,고세 현대가든파이브,20221031094532,20240424112817,,,www.lotteimall.com,,,,,1,18.0,A04,A0401,A04011000,서울특별시 송파구 충민로66 3층,,5838.0,127.1249768726,37.4776672007,6.0,-
132230,38,고속터미널 꽃도매상가,20031117090000,20240826093412,,,,,http://tong.visitkorea.or.kr/cms/resource/62/1948162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1948162_image3_1.jpg,Type3,1,15.0,A04,A0401,A04010600,서울특별시 서초구 신반포로 194,(반포동),6545.0,127.0075478821,37.5054063136,6.0,"고속터미널 꽃도매상가는 전국 최대의 꽃 도매 상가이다. 강남고속버스터미널 경부선 3층에 자리 잡고 있는 이곳은 전국 도매 상가답게 전국 출하 물량의 30∼40%를 소화하고 있다. 입하된 꽃 중에서 40% 정도는 서울 지역 소매상들과 화훼업자들에게, 나머지 50∼60% 정도는 강릉, 대전, 대구, 광주 등 지방 대도시 중간상인들에게 판매한다. 가격은 반입물량이나 꽃의 상태, 모양에 따라 매일매일 차이가 나지만, 일반소비자들도 시중 소매 꽃집보다 30∼50% 정도 저렴하게 살 수 있다."
132184,38,고속터미널 의류도매상가,20031117090000,20240704151743,02-535-2212,의류도매상가 운영회,,,,,,1,15.0,A04,A0401,A04010600,서울특별시 서초구 신반포로 194,,6545.0,127.0075478821,37.5054063136,6.0,"고속터미널 의류도매상가는 여성 의류, 남성 의류, 아동 의류, 액세서리 등 다양한 종류의 상품을 한자리에서 살펴볼 수 있는 곳이다. 10층은 혼수와 옷 도매상가로 유명하며, 옷 가게는 6~8층에 모두 1천 7백여 점포로 이루어져 있다. 2, 4층은 침구, 주단 등을 파는 혼수 전문 상가이고 5층에는 식당가와 극장, 볼링장, 골프연습장 등이 있다. 이 상가에서 자체 공장에서 옷을 만들어 파는 점포는 100여 곳이며 가격수준은 동대문시장, 남대문시장과 비슷한 수준이다."
2925743,38,고야드 갤러리아EAST,20221030215958,20240323135554,,,,,,,,1,1.0,A04,A0401,A04011000,서울특별시 강남구 압구정로 407,,6009.0,127.0418357887,37.5279681978,6.0,-
2906689,38,고야드 신세계강남,20221030191337,20240323103128,,,,,http://tong.visitkorea.or.kr/cms/resource/86/2879986_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2879986_image3_1.jpg,Type3,1,15.0,A04,A0401,A04011000,서울특별시 서초구 신반포로 176,,6546.0,127.0035815712,37.5056062193,6.0,-
2925786,38,고야드 현대무역,20221030220018,20240323093023,,,,,http://tong.visitkorea.or.kr/cms/resource/85/2888585_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2888585_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,"서울특별시 강남구 테헤란로 517 , 1층",,6164.0,127.0597791462,37.5086679839,6.0,-
2930565,38,고이비토 강남본점,20221030234023,20240323105012,,,,,http://tong.visitkorea.or.kr/cms/resource/05/2889105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2889105_image3_1.jpg,Type3,1,15.0,A04,A0401,A04011000,서울특별시 서초구 반포대로 310-3,,6509.0,127.0009651095,37.5067838133,6.0,-
2743854,38,고척근린시장,20210913233505,20250331154243,,,"<a href=""https://geunrinsijang.modoo.at/"" target=""_blank"" title=""새창 : 고척근린시장 홈페이지로 이동"">https://geunrinsijang.modoo.at</a>",,http://tong.visitkorea.or.kr/cms/resource/74/3463574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3463574_image3_1.jpg,Type3,1,7.0,A04,A0401,A04010200,서울특별시 구로구 고척로32길 11-3 (고척동),,8235.0,126.8498040086,37.5021872007,6.0,"전통시장과 현대 시장의 분위기를 동시에 느낄 수 있는 시장이다. 총면적 약 2200㎡로 약 70여 개의 점포가 영업 중인 중소형으로 제로 페이가 대부분 가능하다. 1971년부터 영업을 시작했으며 주변에 고척 근린공원이 있어 찾기 쉽다. 아케이드 지붕으로 날씨에 상관없이 이용이 편리하고 주민들이 찾는 시장을 만들기 위해 프리마켓 , 독거노인 돕기 등 다양한 행사도 개최하고 있다."
132492,38,고투몰(강남터미널 지하쇼핑몰),20031117090000,20250403094733,02-535-8182,고투몰(강남터미널 지하도상가),"<a href=""http://gotomall.kr"" target=""_blank"" title=""새창 : 고투몰 홈페이지로 이동"">http://gotomall.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/86/2020186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2020186_image3_1.jpg,Type3,1,15.0,A04,A0401,A04010600,서울특별시 서초구 신반포로 지하200 (잠원동),,6545.0,127.0050675283,37.5062728353,6.0,"고속터미널역 지하에 위치한 쇼핑몰로, 강남터미널 쇼핑몰이라고도 불린다. 패션, 뷰티, 액세서리 등 다양한 상품의 매장들이 입점해 있어 쇼핑의 즐거움을 더한다. 특히, 최신 트렌드를 반영한 브랜드와 가성비 좋은 아이템들이 많아 젊은 층에게 인기가 높다. 또한, 편리한 교통 접근성 덕분에 많은 관광객과 지역 주민들이 자주 찾는 명소이다."
2911463,38,골드리아 종로3가,20221030231639,20240323125636,,,www.goldria.co.kr,,,,,1,23.0,A04,A0401,A04011000,서울특별시 종로구 돈화문로 50 골드리아빌딩 1층,,3134.0,126.9916474173,37.573023173,6.0,-
2918628,38,골든구스현대무역점,20221030191200,20240423231426,,,ehyundai.com,,,,,1,1.0,A04,A0401,A04011000,서울특별시 강남구 테헤란로 517 2층,,6164.0,127.0597791462,37.5086679839,6.0,-
2911556,38,골든듀 건대스타시티,20221030180734,20240323134131,,,,,http://tong.visitkorea.or.kr/cms/resource/16/2878816_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2878816_image3_1.jpg,Type3,1,6.0,A04,A0401,A04011000,서울특별시 광진구 능동로 92,,5065.0,127.0712300203,37.5390535504,6.0,-
2902703,38,골든듀 디큐브시티,20221031191225,20240323200913,,,"<a href=""https://goldendew.com/brand/main.php"" target=""_blank"" title=""새창""> https://goldendew.com/brand/main.php </a>",,http://tong.visitkorea.or.kr/cms/resource/62/2880162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2880162_image3_1.jpg,Type3,1,7.0,A04,A0401,A04011000,서울특별시 구로구 경인로 662,,8209.0,126.8884169673,37.5089148857,6.0,-
2931854,38,골든듀 롯데미아,20221030234125,20240621092856,,,,,http://tong.visitkorea.or.kr/cms/resource/65/3314165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3314165_image3_1.jpg,Type3,1,3.0,A04,A0401,A04011000,서울특별시 강북구 도봉로 62 롯데백화점 미아점,1층골든듀,1215.0,127.0305315802,37.6146468109,6.0,-
2914606,38,골든듀 롯데본점,20221030215639,20240323115511,,,,,http://tong.visitkorea.or.kr/cms/resource/32/2888332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2888332_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 남대문로 81,,4533.0,126.9817485525,37.5647822864,6.0,-
2910616,38,골든듀 롯데잠실,20221030184834,20240323085619,,,www.goldendew.com,,,,,1,18.0,A04,A0401,A04011000,서울특별시 송파구 올림픽로 240,,5554.0,127.0976311526,37.5123821225,6.0,-
2901176,38,골든듀 롯데청량리,20221030221408,20240323101358,,,,,http://tong.visitkorea.or.kr/cms/resource/51/2889551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2889551_image3_1.jpg,Type3,1,11.0,A04,A0401,A04011000,서울특별시 동대문구 왕산로 214,1층골든듀,2555.0,127.0474754499,37.5805510796,6.0,-
2915643,38,골든듀 현대무역,20221030220503,20240323131358,,,,,http://tong.visitkorea.or.kr/cms/resource/06/2888806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2888806_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 테헤란로 517,,6164.0,127.0597791462,37.5086679839,6.0,-
2915272,38,골든듀 현대신촌,20221030215729,20240323115628,,,,,http://tong.visitkorea.or.kr/cms/resource/63/2888363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2888363_image3_1.jpg,Type3,1,14.0,A04,A0401,A04011000,서울특별시 서대문구 신촌로 83,,3789.0,126.9358252045,37.5561435782,6.0,-
2900988,38,골든듀 현대천호,20221030181714,20240323101822,,,,,http://tong.visitkorea.or.kr/cms/resource/70/2878870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2878870_image3_1.jpg,Type3,1,2.0,A04,A0401,A04011000,서울특별시 강동구 천호대로 1005 현대백화점,,5328.0,127.1244557316,37.5390267349,6.0,-
2931159,38,골목안경 논현,20221031183802,20240323202453,,,,,http://tong.visitkorea.or.kr/cms/resource/62/2889262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2889262_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 학동로33길 15,,6052.0,127.0323092246,37.5157416692,6.0,-
3307598,38,골프샵,20240202082800,20240628100316,,,,,http://tong.visitkorea.or.kr/cms/resource/42/3314542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3314542_image3_1.jpg,Type3,1,20.0,A04,A0401,A04011000,서울특별시 영등포구 영중로 9 (영등포동4가),,7305.0,126.9055901684,37.5172308925,6.0,-
3305472,38,골프존마켓,20240202093259,20240621111916,,,,,http://tong.visitkorea.or.kr/cms/resource/11/3312911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3312911_image3_1.jpg,Type3,1,21.0,A04,A0401,A04011000,서울특별시 용산구 한강대로 405 (동자동),,4320.0,126.971746966,37.5548915897,6.0,-
3306000,38,골프존마켓,20240201171715,20240621155039,,,,,http://tong.visitkorea.or.kr/cms/resource/56/3313656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3313656_image3_1.jpg,Type3,1,17.0,A04,A0401,A04011000,서울특별시 성북구 동소문로 315 (길음동),,2730.0,127.0287930253,37.6084530555,6.0,-
3306544,38,골프존마켓,20240202162457,20240628162156,,,,,http://tong.visitkorea.or.kr/cms/resource/33/3314633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3314633_image3_1.jpg,Type3,1,8.0,A04,A0401,A04011000,서울특별시 금천구 디지털로10길 9 (가산동),,8514.0,126.8890705637,37.4776713039,6.0,-
2930951,38,골프존마켓 당산,20221031183723,20240424131440,,,,,,,,1,20.0,A04,A0401,A04011000,"서울특별시 영등포구 선유로 233 (양평동4가,누리빌딩) 1층",,7209.0,126.8958516947,37.5340065474,6.0,-
2915786,38,골프존마켓 마곡,20221031182108,20240323202629,,,,,http://tong.visitkorea.or.kr/cms/resource/01/2880101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2880101_image3_1.jpg,Type3,1,4.0,A04,A0401,A04011000,서울특별시 강서구 양천로 376,1~2층,7573.0,126.8438305125,37.5668712424,6.0,-
2930976,38,골프존마켓 압구정,20221030221236,20240424125353,,,,,http://tong.visitkorea.or.kr/cms/resource/18/2889418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2889418_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,"서울특별시 강남구 도산대로 172 (논현동), 13호(논현동)",,6040.0,127.0275123442,37.5190939714,6.0,-
2909742,38,골프존마켓 약수,20221031002531,20240424133720,,,www.golfzoonmarket.com,,http://tong.visitkorea.or.kr/cms/resource/43/2878743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2878743_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 동호로 214 (신당동),,4607.0,127.0094962441,37.5570170202,6.0,-
2922944,38,골프존마켓 잠실,20221030185337,20240424130514,,,www.golfzonmarket.com,,http://tong.visitkorea.or.kr/cms/resource/14/2879314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2879314_image3_1.jpg,Type3,1,18.0,A04,A0401,A04011000,서울특별시 송파구 삼전로 71 (잠실동),,5567.0,127.0885155148,37.5053355548,6.0,-
2926712,38,골프존마켓 현대가든파이브,20221031003706,20240424131403,,,,,http://tong.visitkorea.or.kr/cms/resource/99/2879499_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2879499_image3_1.jpg,Type3,1,18.0,A04,A0401,A04011000,"서울특별시 송파구 충민로 66 (문정동,가든파이브라이프) 4층",,5838.0,127.1249768726,37.4776672007,6.0,-
2743742,38,공릉동도깨비시장,20210913194559,20230927143253,,,"<a href=""https://www.gogoma.kr/"" target=""_blank"" title=""새창 : 공릉동도깨비시장 사이트로 이동"">https://www.gogoma.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/99/2779699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2779699_image2_1.jpg,Type3,1,9.0,A04,A0401,A04010200,서울특별시 노원구 동일로180길 37,(공릉동),1845.0,127.076279957,37.6227494714,6.0,월계에서 화랑대까지 이어지는 경춘선 숲길을 걷다 보면 만날 수 있다. 아침부터 해 질 녘까지 장사하다 저녁이면 흔적도 없이 사라진다고 해서 이름이 붙여졌다는 설과 노점 단속이 나오면 도깨비가 다녀간 듯 순식간에 사라졌다가 단속이 끝나면 다시 옹기종기 모여 장터를 꾸려 간다고 해서 도깨비시장이 됐다는 설이 있다. 두 가지 설을 뒷받침하듯 점포보다 좌판 상인이 많은 것이 특징이다. 시장 입구에 도깨비가 그려진 벽화가 도깨비시장 손님들을 맞는다. 눈이나 비가 와도 쇼핑이 가능할 수 있도록 아케이드 천장이라 이용이  편리하고 오르막과 내리막길 양옆으로 점포들이 잘 배치돼 있다.
2753923,38,관악신사시장,20211006223927,20240930171431,,,"<a href=""https://kwanaksinsa.modoo.at/""target=""_blank"" title=""새창: 관악신사시장 홈페이지로 이동"">https://kwanaksinsa.modoo.at/</a>",,,,,1,5.0,A04,A0401,A04010200,서울특별시 관악구 신사로14길 56,(신림동),8705.0,126.9178454723,37.4865096802,6.0,"서울 관악구 신림동에 위치한 관악신사시장은 주변에 빌라 및 다세대 주택가를 끼고 형성된 골목형 시장이다. 2006년 전통시장 활성화 사업으로 총 300m에 이르는 구간에 아케이드를 설치하면서 시장으로 발전된 이곳은 현대식으로 잘 정비되어 있으며, 3~4분 거리에 신대방역이 위치해 접근성도 편리하다. 2019년 TV프로그램  6시 내고향에 미니 해신탕, 추억의 빵, 중국 꽈배기, 꿀떡, 칼짜장 등이 소개된 적이 있다."
2988778,38,광야 서울,20230522102427,20241202162044,,,,,http://tong.visitkorea.or.kr/cms/resource/77/2988777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2988777_image3_1.jpg,Type3,1,16.0,A04,A0401,A04010600,서울특별시 성동구 왕십리로 83-21 아크로 서울포레스트,,4769.0,127.0432879644,37.5445357444,6.0,"광야@서울 플래그십 스토어는 SM엔터테인먼트가 만든 메타버스 경험 공간이다. 서울 강남구에 위치해 있으며, SM의 세계관인 ""광야(KWANGYA)""를 현실로 구현한 특별한 장소이다. 이곳에서는 메타버스와 현실이 융합된 독특한 체험을 제공하며, 홀로그램과 AR/VR 기술을 통해 가상과 현실의 경계를 허무는 경험을 할 수 있다. 또한 SM 아티스트와 관련된 굿즈와 독점 상품을 구매할 수 있고, 다양한 전시와 이벤트를 통해 팬들에게 특별한 경험을 선사한다. 팬들이 소통하고 즐길 수 있는 커뮤니티 공간도 마련되어 있어, SM의 창의적인 세계관을 더욱 깊이 느낄 수 있다. 광야@서울은 단순한 스토어를 넘어 글로벌 팬들에게 새로운 차원의 문화를 제공하는 장소이다. 자세한 정보는 GPT Online 공식 홈페이지에서 확인할 수 있다."
132183,38,광장시장,20031117090000,20240516101426,,광장시장,"광장시장 (관광안내)<a href=""http://www.kwangjangmarket.co.kr  "" target=""_blank"" title=""광장시장 홈페이지로 이동"">http://www.kwangjangmarket.co.kr</a><br>종로광장전통시장 (상인회) <a href=""http://jkm.or.kr/home/home/sijang/"" target=""_blank"" title=""광장시장 홈페이지로 이동"">http://jkm.or.kr/home/home/sijang</a>",,http://tong.visitkorea.or.kr/cms/resource/81/2668981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2668981_image3_1.jpg,Type3,1,23.0,A04,A0401,A04010200,서울특별시 종로구 창경궁로 88,,3195.0,126.9997217621,37.5701653166,6.0,"구한말 국내 정세가 혼미를 거듭하던 중 일본, 중국 등 열강세력의 각축장으로 국운은 풍전등화격이었다.  1905년 고종 42년  을사조약 체결 후 실질적으로 주권행사는 일본이 장악했고 따라서 경제침략 정책을 기도한 바 그 한 예로서 남대문시장 경영권  장악하였고 경제적인 돌파구로 새롭게 문을 연 것이 종로의 광장시장이다. 1905년  우리 나라 최초의 상설 시장 이 탄생한 순간이다. 원래 광장시장은 광교(너른 다리)와  장교(긴 다리) 사이를 복개하여 만들려고 했기 때문에 그 다리 이름의 첫머리를 따서  ‘너르고 긴’이라는 뜻의 광장(廣長)시장이라 이름 지었으나 배오개로 터를 옮기며  이전 이름의 한글 발음은 그대로 둔 채 ‘널리 모아 간직한다’는 뜻을 새로 담아 현재의  광장(廣藏)시장이 되었다. 시장개설시 주요 거래 상품으로는 주로  농수산물, 신탄 등인데 가평·뚝섬 이천, 철원 등지에서 우마차로 반입하는 소규모의 단조로운 원시적인 시장 기능일 뿐이었으나 100년이 훌쩍 넘은 현재의 주거래 품목으로는 주단, 포목(한복), 직물(양복,양장지), 여성의류제품, 커텐지, 침구, 수예,  나전칠기, 주방용품, 수입품코너, 청과, 건어물, 제수용품, 생선, 정육, 야채 등으로 상당량 거래 규모를 자랑하는 종합적인 면모를 갖춘  시장이 되었다. 또한 광장시장에서 가장 번화한 곳은 동문과 북2문, 남1문이 만나는  거리에 형성된 먹거리장터이다. 광장시장의 먹거리장터는 학생, 중장년층, 연세 지긋한 어르신까지 모든 연령을 아우른다. 현재 세계 관광코스로 지정되어 우리나라를 여행하는 많은 외국 관광객들의 경유지로 되어 있음을  자랑할 수 있다."
