addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,시도명,시군구명,법정동,행정동
경기도 포천시 신북면 탑신로 860,,31,0.0,인문(문화/예술/역사),휴양관광지,테마공원,2032127,12,20151002203227,,,,127.1422179721,37.926612505,6.0,20250319103516,29.0,,포천 어메이징파크,11137,경기도,포천시,신북면,신북면
경기도 포천시 신북면 탑신로 866-15,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2739386,28,20210902200912,http://tong.visitkorea.or.kr/cms/resource/37/2739937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2739937_image2_1.jpg,Type3,127.1405541896,37.9281761815,6.0,20240725162721,29.0,,치유의숲야영장,11137,경기도,포천시,신북면,신북면
경기도 포천시 신북면 틀못이길 29,,31,,음식,음식점,카페/전통찻집,2773727,39,20211112183300,,,,127.2237662427,37.9206869062,6.0,20250318214316,29.0,,숲속의 제빵소,11139,경기도,포천시,신북면,신북면
경기도 포천시 신북면 포천로 2499,,31,,레포츠,육상 레포츠,골프,131668,28,20030324090000,,,,127.1652758506,37.9652389748,6.0,20250319142550,29.0,031-530-9100,아도니스 컨트리클럽,11136,경기도,포천시,신북면,신북면
경기도 포천시 신북면 포천로 2499,,31,,레포츠,육상 레포츠,골프,2753749,28,20211006200645,http://tong.visitkorea.or.kr/cms/resource/91/2753691_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2753691_image2_1.jpg,Type3,127.1720139567,37.9709412104,6.0,20240724162006,29.0,,포천아도니스CC,11136,경기도,포천시,신북면,신북면
경기도 포천시 신평로 235,,31,,음식,음식점,한식,2855864,39,20220920104949,http://tong.visitkorea.or.kr/cms/resource/57/2855857_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2855857_image3_1.jpg,Type3,127.2182023024,37.9399234502,6.0,20240627160901,29.0,,명이몽,11138,경기도,포천시,신북면,신북면
경기도 포천시 어가길 72,A동 1층,31,,음식,음식점,카페/전통찻집,2853338,39,20220914140637,http://tong.visitkorea.or.kr/cms/resource/36/2853336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2853336_image3_1.jpg,Type3,127.1961505104,37.8798161659,6.0,20240205113026,29.0,,어가길베이커리카페,11154,경기도,포천시,군내면,군내면
경기도 포천시 여우고개로242번길 21-27,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2908969,28,20221115160128,http://tong.visitkorea.or.kr/cms/resource/51/2908951_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2908951_image3_1.JPG,Type3,127.3481121576,38.0512600669,6.0,20250116131015,29.0,,프로미스캠프,11111,경기도,포천시,이동면,이동면
경기도 포천시 영북면,,31,,레포츠,육상 레포츠,트래킹,2661698,28,20200702192452,http://tong.visitkorea.or.kr/cms/resource/14/2656114_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2656114_image3_1.jpg,Type3,127.2169316606,38.0798348747,6.0,20250318204247,29.0,,한탄강 주상절리길(포천),11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 대회산길 79-89,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2728924,28,20210730200745,http://tong.visitkorea.or.kr/cms/resource/33/2729033_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2729033_image2_1.jpg,Type3,127.239674381,38.0675978318,6.0,20230427101844,29.0,,대회산캠핑장,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 대회산리,,31,0.0,자연,자연관광지,자연생태관광지,2569476,12,20181124230427,http://tong.visitkorea.or.kr/cms/resource/15/3100015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3100015_image3_1.jpg,Type1,127.2169316606,38.0798348747,6.0,20241209133912,29.0,,비둘기낭 폭포 (한탄강 유네스코 세계지질공원),11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 대회산리,207,31,0.0,인문(문화/예술/역사),건축/조형물,다리/대교,2545159,12,20180430195421,,,,127.2179258787,38.0844426881,6.0,20250319102654,29.0,,포천 한탄강 하늘다리,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 비둘기낭길 116,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2727453,28,20210727192105,http://tong.visitkorea.or.kr/cms/resource/95/2728095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2728095_image2_1.jpg,Type3,127.2220923738,38.0772908221,6.0,20240710165752,29.0,,비둘기낭캠핑장,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 비둘기낭길 52,,31,0.0,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2717421,12,20210517222743,,,,127.2279614923,38.0700528862,,20250327164514,29.0,010-2024-8809,비둘기낭 마을,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 비둘기낭길 55,,31,,인문(문화/예술/역사),건축/조형물,다리/대교,3400676,12,20241029160007,,,,127.2246811432,38.0732774495,6.0,20250318173857,29.0,,한탄강 Y자 출렁다리,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 비둘기낭길 55,,31,0.0,인문(문화/예술/역사),문화시설,전시관,2633913,14,20191107223928,http://tong.visitkorea.or.kr/cms/resource/38/2638538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2638538_image3_1.jpg,Type3,127.2246811432,38.0732774495,6.0,20250324165226,29.0,,한탄강 지질공원센터,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정리,,31,,자연,자연관광지,자연생태관광지,3011204,12,20230915101224,http://tong.visitkorea.or.kr/cms/resource/00/3011200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3011200_image3_1.jpg,Type1,127.3419173635,38.0823563223,6.0,20240514103604,29.0,,명성산억새밭,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정리,,31,,인문(문화/예술/역사),휴양관광지,테마공원,3011136,12,20230914165934,http://tong.visitkorea.or.kr/cms/resource/87/3003787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3003787_image3_1.jpg,Type3,127.3243277121,38.0685909395,6.0,20241126130946,29.0,,산정랜드,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정리,452-8,31,,인문(문화/예술/역사),문화시설,전시관,2875134,14,20221025165242,http://tong.visitkorea.or.kr/cms/resource/22/2875122_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2875122_image3_1.jpg,Type3,127.3158591249,38.0658133301,6.0,20240731073805,29.0,,산정호수 조각공원,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 1017,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2747923,28,20210923235912,http://tong.visitkorea.or.kr/cms/resource/25/2747525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2747525_image2_1.jpg,Type3,127.3197108312,38.0902105517,6.0,20240729134412,29.0,,명성산글램핑,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 130,,31,0.0,인문(문화/예술/역사),체험관광지,이색체험,2725129,12,20210710002347,,,,127.2875587267,38.0729841938,6.0,20250319161516,29.0,010-4384-2226,사르르목장,11104,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 293,,31,,음식,음식점,한식,135062,39,20050706090000,http://tong.visitkorea.or.kr/cms/resource/05/1789605_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1789605_image3_1.jpg,Type3,127.3044433645,38.0705292355,6.0,20241223182145,29.0,031-531-6900,제주여행,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 359-12,,31,,레포츠,육상 레포츠,골프,578713,28,20080624021121,http://tong.visitkorea.or.kr/cms/resource/04/1956104_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1956104_image3_1.jpg,Type3,127.3055792624,38.0742399343,6.0,20250319172506,29.0,,몽베르 컨트리클럽,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 359-30,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2792732,28,20211213200746,http://tong.visitkorea.or.kr/cms/resource/29/2798829_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2798829_image2_1.JPG,Type3,127.3107233802,38.0693294917,6.0,20240813093716,29.0,,푸른산페어웨이,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 402,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,125523,12,20031007090000,http://tong.visitkorea.or.kr/cms/resource/47/3022447_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3022447_image3_1.jpg,Type3,127.3144453741,38.0655272256,6.0,20250318205424,29.0,,포천 산정호수,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 402,,31,,인문(문화/예술/역사),휴양관광지,관광단지,136520,12,20031219090000,http://tong.visitkorea.or.kr/cms/resource/04/1786904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1786904_image3_1.jpg,Type3,127.3143509302,38.0657994142,6.0,20250316212641,29.0,031-534-5500,한화리조트 산정호수,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 402,,31,0.0,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,126955,12,20031021090000,http://tong.visitkorea.or.kr/cms/resource/05/3027705_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3027705_image3_1.jpg,Type3,127.3143509302,38.0657994142,6.0,20240513113451,29.0,,한화리조트 산정호수 안시 온천사우나,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 558,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2728610,28,20210729201426,http://tong.visitkorea.or.kr/cms/resource/44/2728744_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2728744_image2_1.jpg,Type3,127.3234977274,38.0518067724,6.0,20240723113634,29.0,,아버지의숲산정캠프,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 771,,31,0.0,인문(문화/예술/역사),체험관광지,이색체험,2772347,12,20211110225926,,,,127.3232777135,38.0718183205,6.0,20250326131831,29.0,,낭만닥터김사부촬영지,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로 808,,31,0.0,인문(문화/예술/역사),역사관광지,사찰,127022,12,20031209090000,http://tong.visitkorea.or.kr/cms/resource/24/219424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/219424_image3_1.jpg,Type3,127.3275355971,38.0738348303,6.0,20241018174941,29.0,,자인사(포천),11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로322번길 26-9,,31,0.0,인문(문화/예술/역사),문화시설,박물관,433042,14,20080129021735,http://tong.visitkorea.or.kr/cms/resource/82/2364482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2364482_image3_1.jpg,Type3,127.3036046141,38.0684294653,6.0,20250328151423,29.0,,한과문화박물관 한가원,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 산정호수로411번길 13,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2752054,28,20210930234859,http://tong.visitkorea.or.kr/cms/resource/80/2752080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2752080_image2_1.jpg,Type3,127.3167729222,38.0660855372,6.0,20231222141013,29.0,,산정호수 가족글램핑장,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 소회산길 366,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2792648,28,20211213192631,http://tong.visitkorea.or.kr/cms/resource/96/2798896_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/2798896_image2_1.JPG,Type3,127.2338518788,38.0952889352,6.0,20240711103402,29.0,,한탄강둘레길캠핑장,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 소회산길 400,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2727383,28,20210727015055,http://tong.visitkorea.or.kr/cms/resource/21/2727521_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2727521_image2_1.JPG,Type3,127.2335742349,38.0915976949,6.0,20240613140904,29.0,,멍우리협곡캠핑장,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 여우고개로 7,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2744427,28,20210914215517,http://tong.visitkorea.or.kr/cms/resource/29/2744329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2744329_image2_1.jpg,Type3,127.3273554115,38.0618584474,6.0,20241218145800,29.0,,예손농원캠핑장,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 우물목길 171-18,,31,0.0,인문(문화/예술/역사),휴양관광지,테마공원,2713757,12,20210415193147,http://tong.visitkorea.or.kr/cms/resource/52/2713752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2713752_image2_1.jpg,Type3,127.3062049175,38.0500344386,6.0,20241209133515,29.0,,평강랜드,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 우물목길 171-18,(영북면),31,0.0,자연,자연관광지,수목원,2512164,12,20171020192708,http://tong.visitkorea.or.kr/cms/resource/38/2512138_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2512138_image3_1.jpg,Type3,127.3059493834,38.0500983152,6.0,20250325142739,29.0,,평강식물원,11103,경기도,포천시,영북면,영북면
경기도 포천시 영북면 운천리,,31,,레포츠,육상 레포츠,트래킹,2650369,28,20200325011722,,,,127.2504752782,38.097922266,6.0,20240612130541,29.0,,한탄강벼룻길,11108,경기도,포천시,영북면,영북면
경기도 포천시 영북면 호국로4350번길 154-187,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2730805,28,20210804195631,http://tong.visitkorea.or.kr/cms/resource/61/2730961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2730961_image3_1.jpg,Type3,127.3096862924,38.1056946698,6.0,20241206142256,29.0,,자일랜드,11102,경기도,포천시,영북면,영북면
경기도 포천시 영중면 성동리,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,125525,12,20031110090000,http://tong.visitkorea.or.kr/cms/resource/90/738990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/738990_image3_1.jpg,Type3,127.2829162212,38.0214567905,6.0,20241206150359,29.0,,풍혈산유원지,11127,경기도,포천시,영중면,영중면
경기도 포천시 영중면 성장로179번길 32,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2737997,28,20210831201027,http://tong.visitkorea.or.kr/cms/resource/70/2738370_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2738370_image2_1.jpg,Type3,127.2820383557,38.0271838837,6.0,20240813150446,29.0,,파피루스캠핑장,11127,경기도,포천시,영중면,영중면
경기도 포천시 영중면 전영로 1554,,31,,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,3011153,12,20230914171448,http://tong.visitkorea.or.kr/cms/resource/98/3003798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3003798_image3_1.jpg,Type3,127.2270578284,38.0083239656,6.0,20241108151636,29.0,,포천딸기힐링팜,11126,경기도,포천시,영중면,영중면
경기도 포천시 영중면 호국로 2671-22,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,125522,12,20031106090000,http://tong.visitkorea.or.kr/cms/resource/43/738943_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/738943_image3_1.jpg,Type3,127.2417961429,37.9818662117,6.0,20250327143752,29.0,,백로주유원지,11131,경기도,포천시,영중면,영중면
경기도 포천시 영중면 호국로 2676,,31,,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,3011165,12,20230914173451,http://tong.visitkorea.or.kr/cms/resource/12/3003812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3003812_image3_1.jpg,Type3,127.2445847538,37.9826217305,6.0,20250114140139,29.0,,사과깡패,11131,경기도,포천시,영중면,영중면
경기도 포천시 영중면 호국로3296번길 31-46,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2734679,28,20210818181938,http://tong.visitkorea.or.kr/cms/resource/95/2735895_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2735895_image2_1.jpg,Type3,127.2656868706,38.0341244405,6.0,20250327150004,29.0,,레이크문오토캠핑장,11127,경기도,포천시,영중면,영중면
경기도 포천시 왕방로 144,,31,,음식,음식점,한식,2855088,39,20220919143741,http://tong.visitkorea.or.kr/cms/resource/82/2855082_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2855082_image3_1.jpg,Type3,127.1934919497,37.8960142303,6.0,20240412110626,29.0,,호병골닭발,11148,경기도,포천시,신읍동,포천동
경기도 포천시 운악청계로 1745,,31,,음식,음식점,한식,2855895,39,20220920110049,http://tong.visitkorea.or.kr/cms/resource/83/2855883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2855883_image3_1.jpg,Type3,127.3212591583,37.9532682267,6.0,20240703163212,29.0,,백년애가든,11119,경기도,포천시,일동면,일동면
경기도 포천시 운천로 16,,31,,음식,음식점,서양식,2819994,39,20220513154428,,,,127.2725151143,38.0915261962,6.0,20240105101518,29.0,,땡큐,11105,경기도,포천시,영북면,영북면
